x	y	angle
-0.15999989	0.19999988	NA
-0.14999989	0.18999988	NA
-0.15999989	0.17999989	NA
-0.14999989	0.16999988	NA
-0.15999989	0.15999989	NA
-0.14999989	0.14999989	NA
-0.15999989	0.1399999	NA
-0.14999989	0.12999989	NA
-0.15999989	0.1199999	NA
-0.14999989	0.1099999	NA
-0.15999989	0.099999905	NA
-0.14999989	0.08999991	NA
-0.15999989	0.07999991	NA
-0.14999989	0.06999991	0.7853982
-0.15999989	0.05999991	0.7853982
-0.14999989	0.049999908	NA
-0.15999989	0.03999991	NA
-0.14999989	0.02999991	NA
-0.15999989	0.01999991	NA
-0.14999989	0.00999991	NA
-0.15999989	-8.940697E-8	NA
-0.14999989	-0.010000089	NA
-0.15999989	-0.020000089	NA
-0.14999989	-0.030000089	NA
-0.15999989	-0.04000009	NA
-0.14999989	-0.050000086	NA
-0.15999989	-0.060000088	NA
-0.14999989	-0.07000009	NA
-0.15999989	-0.08000009	NA
-0.14999989	-0.090000086	NA
-0.15999989	-0.10000008	NA
-0.14999989	-0.11000008	NA
-0.15999989	-0.12000008	NA
-0.14999989	-0.13000008	NA
-0.15999989	-0.14000008	NA
-0.14999989	-0.15000008	NA
-0.15999989	-0.16000007	NA
-0.14999989	-0.17000008	NA
-0.15999989	-0.18000007	NA
-0.14999989	-0.19000007	NA
-0.15999989	-0.20000006	NA
-0.14999989	-0.21000007	NA
-0.15999989	-0.22000006	NA
-0.14999989	-0.23000006	NA
-0.15999989	-0.24000005	NA
-0.14999989	-0.25000006	NA
-0.15999989	-0.26000005	NA
-0.14999989	-0.27000004	NA
-0.15999989	-0.28000006	NA
-0.14999989	-0.29000005	NA
-0.15999989	-0.30000007	NA
-0.14999989	-0.31000006	NA
-0.15999989	-0.32000008	NA
-0.14999989	-0.33000007	NA
-0.15999989	-0.3400001	NA
-0.14999989	-0.35000008	NA
-0.15999989	-0.3600001	NA
-0.14999989	-0.3700001	NA
-0.15999989	-0.3800001	NA
-0.14999989	-0.3900001	NA
-0.15999989	-0.40000013	NA
-0.14999989	-0.41000012	NA
-0.15999989	-0.42000014	NA
-0.14999989	-0.43000013	NA
-0.15999989	-0.44000015	NA
-0.14999989	-0.45000014	NA
-0.15999989	-0.46000016	NA
-0.14999989	-0.47000015	NA
-0.15999989	-0.48000017	NA
-0.14999989	-0.49000016	NA
-0.1399999	0.5	NA
-0.12999989	0.49	NA
-0.1399999	0.48	NA
-0.12999989	0.47	NA
-0.1399999	0.45999998	NA
-0.12999989	0.45	NA
-0.1399999	0.43999997	NA
-0.12999989	0.42999998	NA
-0.1399999	0.41999996	NA
-0.12999989	0.40999997	NA
-0.1399999	0.39999995	NA
-0.12999989	0.38999996	NA
-0.1399999	0.37999994	NA
-0.12999989	0.36999995	NA
-0.1399999	0.35999992	NA
-0.12999989	0.34999993	NA
-0.1399999	0.3399999	NA
-0.12999989	0.32999992	NA
-0.1399999	0.3199999	NA
-0.12999989	0.3099999	NA
-0.1399999	0.2999999	NA
-0.12999989	0.2899999	NA
-0.1399999	0.27999988	NA
-0.12999989	0.2699999	NA
-0.1399999	0.25999987	NA
-0.12999989	0.24999987	NA
-0.1399999	0.23999988	NA
-0.12999989	0.22999987	NA
-0.1399999	0.21999988	5.497787
-0.12999989	0.20999987	5.497787
-0.1399999	0.19999988	NA
-0.12999989	0.18999988	NA
-0.1399999	0.17999989	NA
-0.12999989	0.16999988	NA
-0.1399999	0.15999989	NA
-0.12999989	0.14999989	NA
-0.1399999	0.1399999	NA
-0.12999989	0.12999989	NA
-0.1399999	0.1199999	NA
-0.12999989	0.1099999	NA
-0.1399999	0.099999905	NA
-0.12999989	0.08999991	0.7853982
-0.1399999	0.07999991	0.7853982
-0.12999989	0.06999991	NA
-0.1399999	0.05999991	NA
-0.12999989	0.049999908	NA
-0.1399999	0.03999991	NA
-0.12999989	0.02999991	NA
-0.1399999	0.01999991	NA
-0.12999989	0.00999991	NA
-0.1399999	-8.940697E-8	NA
-0.12999989	-0.010000089	1.5707964
-0.1399999	-0.020000089	NA
-0.12999989	-0.030000089	1.5707964
-0.1399999	-0.04000009	NA
-0.12999989	-0.050000086	NA
-0.1399999	-0.060000088	NA
-0.12999989	-0.07000009	NA
-0.1399999	-0.08000009	NA
-0.12999989	-0.090000086	NA
-0.1399999	-0.10000008	NA
-0.12999989	-0.11000008	NA
-0.1399999	-0.12000008	NA
-0.12999989	-0.13000008	NA
-0.1399999	-0.14000008	NA
-0.12999989	-0.15000008	NA
-0.1399999	-0.16000007	NA
-0.12999989	-0.17000008	NA
-0.1399999	-0.18000007	NA
-0.12999989	-0.19000007	NA
-0.1399999	-0.20000006	NA
-0.12999989	-0.21000007	NA
-0.1399999	-0.22000006	NA
-0.12999989	-0.23000006	NA
-0.1399999	-0.24000005	NA
-0.12999989	-0.25000006	NA
-0.1399999	-0.26000005	NA
-0.12999989	-0.27000004	NA
-0.1399999	-0.28000006	NA
-0.12999989	-0.29000005	NA
-0.1399999	-0.30000007	NA
-0.12999989	-0.31000006	NA
-0.1399999	-0.32000008	NA
-0.12999989	-0.33000007	NA
-0.1399999	-0.3400001	NA
-0.12999989	-0.35000008	NA
-0.1399999	-0.3600001	NA
-0.12999989	-0.3700001	NA
-0.1399999	-0.3800001	NA
-0.12999989	-0.3900001	NA
-0.1399999	-0.40000013	NA
-0.12999989	-0.41000012	NA
-0.1399999	-0.42000014	NA
-0.12999989	-0.43000013	NA
-0.1399999	-0.44000015	NA
-0.12999989	-0.45000014	NA
-0.1399999	-0.46000016	NA
-0.12999989	-0.47000015	NA
-0.1399999	-0.48000017	NA
-0.12999989	-0.49000016	NA
-0.1199999	0.5	NA
-0.1099999	0.49	NA
-0.1199999	0.48	NA
-0.1099999	0.47	NA
-0.1199999	0.45999998	NA
-0.1099999	0.45	NA
-0.1199999	0.43999997	NA
-0.1099999	0.42999998	NA
-0.1199999	0.41999996	NA
-0.1099999	0.40999997	NA
-0.1199999	0.39999995	NA
-0.1099999	0.38999996	NA
-0.1199999	0.37999994	NA
-0.1099999	0.36999995	NA
-0.1199999	0.35999992	NA
-0.1099999	0.34999993	NA
-0.1199999	0.3399999	NA
-0.1099999	0.32999992	NA
-0.1199999	0.3199999	NA
-0.1099999	0.3099999	NA
-0.1199999	0.2999999	NA
-0.1099999	0.2899999	NA
-0.1199999	0.27999988	NA
-0.1099999	0.2699999	NA
-0.1199999	0.25999987	NA
-0.1099999	0.24999987	NA
-0.1199999	0.23999988	NA
-0.1099999	0.22999987	NA
-0.1199999	0.21999988	NA
-0.1099999	0.20999987	NA
-0.1199999	0.19999988	5.497787
-0.1099999	0.18999988	4.712389
-0.1199999	0.17999989	NA
-0.1099999	0.16999988	4.712389
-0.1199999	0.15999989	NA
-0.1099999	0.14999989	4.712389
-0.1199999	0.1399999	NA
-0.1099999	0.12999989	4.712389
-0.1199999	0.1199999	NA
-0.1099999	0.1099999	0.7853982
-0.1199999	0.099999905	0.7853982
-0.1099999	0.08999991	NA
-0.1199999	0.07999991	NA
-0.1099999	0.06999991	NA
-0.1199999	0.05999991	NA
-0.1099999	0.049999908	NA
-0.1199999	0.03999991	NA
-0.1099999	0.02999991	NA
-0.1199999	0.01999991	NA
-0.1099999	0.00999991	0.0
-0.1199999	-8.940697E-8	0.7853982
-0.1099999	-0.010000089	NA
-0.1199999	-0.020000089	1.5707964
-0.1099999	-0.030000089	NA
-0.1199999	-0.04000009	1.5707964
-0.1099999	-0.050000086	NA
-0.1199999	-0.060000088	NA
-0.1099999	-0.07000009	NA
-0.1199999	-0.08000009	NA
-0.1099999	-0.090000086	NA
-0.1199999	-0.10000008	NA
-0.1099999	-0.11000008	NA
-0.1199999	-0.12000008	NA
-0.1099999	-0.13000008	NA
-0.1199999	-0.14000008	NA
-0.1099999	-0.15000008	NA
-0.1199999	-0.16000007	NA
-0.1099999	-0.17000008	NA
-0.1199999	-0.18000007	NA
-0.1099999	-0.19000007	NA
-0.1199999	-0.20000006	NA
-0.1099999	-0.21000007	NA
-0.1199999	-0.22000006	NA
-0.1099999	-0.23000006	NA
-0.1199999	-0.24000005	NA
-0.1099999	-0.25000006	NA
-0.1199999	-0.26000005	NA
-0.1099999	-0.27000004	NA
-0.1199999	-0.28000006	NA
-0.1099999	-0.29000005	NA
-0.1199999	-0.30000007	NA
-0.1099999	-0.31000006	NA
-0.1199999	-0.32000008	NA
-0.1099999	-0.33000007	NA
-0.1199999	-0.3400001	NA
-0.1099999	-0.35000008	NA
-0.1199999	-0.3600001	NA
-0.1099999	-0.3700001	NA
-0.1199999	-0.3800001	NA
-0.1099999	-0.3900001	NA
-0.1199999	-0.40000013	NA
-0.1099999	-0.41000012	NA
-0.1199999	-0.42000014	NA
-0.1099999	-0.43000013	NA
-0.1199999	-0.44000015	NA
-0.1099999	-0.45000014	NA
-0.1199999	-0.46000016	NA
-0.1099999	-0.47000015	NA
-0.1199999	-0.48000017	NA
-0.1099999	-0.49000016	NA
-0.099999905	0.5	NA
-0.08999991	0.49	NA
-0.099999905	0.48	NA
-0.08999991	0.47	NA
-0.099999905	0.45999998	NA
-0.08999991	0.45	NA
-0.099999905	0.43999997	NA
-0.08999991	0.42999998	NA
-0.099999905	0.41999996	NA
-0.08999991	0.40999997	NA
-0.099999905	0.39999995	NA
-0.08999991	0.38999996	NA
-0.099999905	0.37999994	NA
-0.08999991	0.36999995	NA
-0.099999905	0.35999992	NA
-0.08999991	0.34999993	NA
-0.099999905	0.3399999	NA
-0.08999991	0.32999992	NA
-0.099999905	0.3199999	NA
-0.08999991	0.3099999	NA
-0.099999905	0.2999999	NA
-0.08999991	0.2899999	NA
-0.099999905	0.27999988	NA
-0.08999991	0.2699999	NA
-0.099999905	0.25999987	NA
-0.08999991	0.24999987	NA
-0.099999905	0.23999988	0.0
-0.08999991	0.22999987	0.7853982
-0.099999905	0.21999988	NA
-0.08999991	0.20999987	NA
-0.099999905	0.19999988	NA
-0.08999991	0.18999988	NA
-0.099999905	0.17999989	NA
-0.08999991	0.16999988	NA
-0.099999905	0.15999989	NA
-0.08999991	0.14999989	NA
-0.099999905	0.1399999	NA
-0.08999991	0.12999989	0.7853982
-0.099999905	0.1199999	0.7853982
-0.08999991	0.1099999	NA
-0.099999905	0.099999905	NA
-0.08999991	0.08999991	NA
-0.099999905	0.07999991	NA
-0.08999991	0.06999991	NA
-0.099999905	0.05999991	NA
-0.08999991	0.049999908	NA
-0.099999905	0.03999991	NA
-0.08999991	0.02999991	NA
-0.099999905	0.01999991	5.497787
-0.08999991	0.00999991	0.0
-0.099999905	-8.940697E-8	NA
-0.08999991	-0.010000089	NA
-0.099999905	-0.020000089	NA
-0.08999991	-0.030000089	NA
-0.099999905	-0.04000009	NA
-0.08999991	-0.050000086	NA
-0.099999905	-0.060000088	NA
-0.08999991	-0.07000009	NA
-0.099999905	-0.08000009	NA
-0.08999991	-0.090000086	NA
-0.099999905	-0.10000008	NA
-0.08999991	-0.11000008	NA
-0.099999905	-0.12000008	NA
-0.08999991	-0.13000008	NA
-0.099999905	-0.14000008	NA
-0.08999991	-0.15000008	NA
-0.099999905	-0.16000007	NA
-0.08999991	-0.17000008	NA
-0.099999905	-0.18000007	NA
-0.08999991	-0.19000007	NA
-0.099999905	-0.20000006	NA
-0.08999991	-0.21000007	NA
-0.099999905	-0.22000006	NA
-0.08999991	-0.23000006	NA
-0.099999905	-0.24000005	NA
-0.08999991	-0.25000006	NA
-0.099999905	-0.26000005	NA
-0.08999991	-0.27000004	NA
-0.099999905	-0.28000006	NA
-0.08999991	-0.29000005	NA
-0.099999905	-0.30000007	NA
-0.08999991	-0.31000006	NA
-0.099999905	-0.32000008	NA
-0.08999991	-0.33000007	NA
-0.099999905	-0.3400001	NA
-0.08999991	-0.35000008	NA
-0.099999905	-0.3600001	NA
-0.08999991	-0.3700001	NA
-0.099999905	-0.3800001	NA
-0.08999991	-0.3900001	NA
-0.099999905	-0.40000013	NA
-0.08999991	-0.41000012	NA
-0.099999905	-0.42000014	NA
-0.08999991	-0.43000013	NA
-0.099999905	-0.44000015	NA
-0.08999991	-0.45000014	NA
-0.099999905	-0.46000016	NA
-0.08999991	-0.47000015	NA
-0.099999905	-0.48000017	NA
-0.08999991	-0.49000016	NA
-0.07999991	0.5	NA
-0.06999991	0.49	NA
-0.07999991	0.48	NA
-0.06999991	0.47	NA
-0.07999991	0.45999998	NA
-0.06999991	0.45	NA
-0.07999991	0.43999997	NA
-0.06999991	0.42999998	NA
-0.07999991	0.41999996	NA
-0.06999991	0.40999997	NA
-0.07999991	0.39999995	NA
-0.06999991	0.38999996	NA
-0.07999991	0.37999994	NA
-0.06999991	0.36999995	NA
-0.07999991	0.35999992	NA
-0.06999991	0.34999993	NA
-0.07999991	0.3399999	NA
-0.06999991	0.32999992	NA
-0.07999991	0.3199999	NA
-0.06999991	0.3099999	NA
-0.07999991	0.2999999	NA
-0.06999991	0.2899999	NA
-0.07999991	0.27999988	NA
-0.06999991	0.2699999	NA
-0.07999991	0.25999987	NA
-0.06999991	0.24999987	0.0
-0.07999991	0.23999988	0.7853982
-0.06999991	0.22999987	NA
-0.07999991	0.21999988	NA
-0.06999991	0.20999987	NA
-0.07999991	0.19999988	NA
-0.06999991	0.18999988	NA
-0.07999991	0.17999989	NA
-0.06999991	0.16999988	NA
-0.07999991	0.15999989	NA
-0.06999991	0.14999989	0.7853982
-0.07999991	0.1399999	0.7853982
-0.06999991	0.12999989	NA
-0.07999991	0.1199999	NA
-0.06999991	0.1099999	NA
-0.07999991	0.099999905	NA
-0.06999991	0.08999991	0.7853982
-0.07999991	0.07999991	NA
-0.06999991	0.06999991	NA
-0.07999991	0.05999991	NA
-0.06999991	0.049999908	NA
-0.07999991	0.03999991	NA
-0.06999991	0.02999991	NA
-0.07999991	0.01999991	NA
-0.06999991	0.00999991	0.0
-0.07999991	-8.940697E-8	NA
-0.06999991	-0.010000089	NA
-0.07999991	-0.020000089	NA
-0.06999991	-0.030000089	NA
-0.07999991	-0.04000009	NA
-0.06999991	-0.050000086	NA
-0.07999991	-0.060000088	NA
-0.06999991	-0.07000009	NA
-0.07999991	-0.08000009	NA
-0.06999991	-0.090000086	NA
-0.07999991	-0.10000008	NA
-0.06999991	-0.11000008	NA
-0.07999991	-0.12000008	NA
-0.06999991	-0.13000008	NA
-0.07999991	-0.14000008	NA
-0.06999991	-0.15000008	NA
-0.07999991	-0.16000007	NA
-0.06999991	-0.17000008	NA
-0.07999991	-0.18000007	NA
-0.06999991	-0.19000007	NA
-0.07999991	-0.20000006	NA
-0.06999991	-0.21000007	NA
-0.07999991	-0.22000006	NA
-0.06999991	-0.23000006	NA
-0.07999991	-0.24000005	NA
-0.06999991	-0.25000006	NA
-0.07999991	-0.26000005	NA
-0.06999991	-0.27000004	NA
-0.07999991	-0.28000006	NA
-0.06999991	-0.29000005	NA
-0.07999991	-0.30000007	NA
-0.06999991	-0.31000006	NA
-0.07999991	-0.32000008	NA
-0.06999991	-0.33000007	NA
-0.07999991	-0.3400001	NA
-0.06999991	-0.35000008	NA
-0.07999991	-0.3600001	NA
-0.06999991	-0.3700001	NA
-0.07999991	-0.3800001	NA
-0.06999991	-0.3900001	NA
-0.07999991	-0.40000013	NA
-0.06999991	-0.41000012	NA
-0.07999991	-0.42000014	NA
-0.06999991	-0.43000013	NA
-0.07999991	-0.44000015	NA
-0.06999991	-0.45000014	NA
-0.07999991	-0.46000016	NA
-0.06999991	-0.47000015	NA
-0.07999991	-0.48000017	NA
-0.06999991	-0.49000016	NA
-0.05999991	0.5	NA
-0.049999908	0.49	NA
-0.05999991	0.48	NA
-0.049999908	0.47	NA
-0.05999991	0.45999998	NA
-0.049999908	0.45	NA
-0.05999991	0.43999997	NA
-0.049999908	0.42999998	NA
-0.05999991	0.41999996	NA
-0.049999908	0.40999997	NA
-0.05999991	0.39999995	NA
-0.049999908	0.38999996	NA
-0.05999991	0.37999994	NA
-0.049999908	0.36999995	NA
-0.05999991	0.35999992	NA
-0.049999908	0.34999993	NA
-0.05999991	0.3399999	NA
-0.049999908	0.32999992	NA
-0.05999991	0.3199999	NA
-0.049999908	0.3099999	NA
-0.05999991	0.2999999	NA
-0.049999908	0.2899999	NA
-0.05999991	0.27999988	NA
-0.049999908	0.2699999	NA
-0.05999991	0.25999987	NA
-0.049999908	0.24999987	0.7853982
-0.05999991	0.23999988	NA
-0.049999908	0.22999987	NA
-0.05999991	0.21999988	NA
-0.049999908	0.20999987	NA
-0.05999991	0.19999988	NA
-0.049999908	0.18999988	NA
-0.05999991	0.17999989	NA
-0.049999908	0.16999988	0.7853982
-0.05999991	0.15999989	0.7853982
-0.049999908	0.14999989	NA
-0.05999991	0.1399999	NA
-0.049999908	0.12999989	0.7853982
-0.05999991	0.1199999	NA
-0.049999908	0.1099999	1.5707964
-0.05999991	0.099999905	0.7853982
-0.049999908	0.08999991	1.5707964
-0.05999991	0.07999991	1.5707964
-0.049999908	0.06999991	2.3561945
-0.05999991	0.05999991	NA
-0.049999908	0.049999908	NA
-0.05999991	0.03999991	NA
-0.049999908	0.02999991	NA
-0.05999991	0.01999991	NA
-0.049999908	0.00999991	0.0
-0.05999991	-8.940697E-8	NA
-0.049999908	-0.010000089	NA
-0.05999991	-0.020000089	NA
-0.049999908	-0.030000089	NA
-0.05999991	-0.04000009	NA
-0.049999908	-0.050000086	NA
-0.05999991	-0.060000088	NA
-0.049999908	-0.07000009	NA
-0.05999991	-0.08000009	NA
-0.049999908	-0.090000086	NA
-0.05999991	-0.10000008	NA
-0.049999908	-0.11000008	NA
-0.05999991	-0.12000008	NA
-0.049999908	-0.13000008	NA
-0.05999991	-0.14000008	NA
-0.049999908	-0.15000008	NA
-0.05999991	-0.16000007	NA
-0.049999908	-0.17000008	NA
-0.05999991	-0.18000007	NA
-0.049999908	-0.19000007	NA
-0.05999991	-0.20000006	NA
-0.049999908	-0.21000007	NA
-0.05999991	-0.22000006	NA
-0.049999908	-0.23000006	NA
-0.05999991	-0.24000005	NA
-0.049999908	-0.25000006	NA
-0.05999991	-0.26000005	NA
-0.049999908	-0.27000004	NA
-0.05999991	-0.28000006	NA
-0.049999908	-0.29000005	NA
-0.05999991	-0.30000007	NA
-0.049999908	-0.31000006	NA
-0.05999991	-0.32000008	NA
-0.049999908	-0.33000007	NA
-0.05999991	-0.3400001	NA
-0.049999908	-0.35000008	NA
-0.05999991	-0.3600001	NA
-0.049999908	-0.3700001	NA
-0.05999991	-0.3800001	NA
-0.049999908	-0.3900001	NA
-0.05999991	-0.40000013	NA
-0.049999908	-0.41000012	NA
-0.05999991	-0.42000014	NA
-0.049999908	-0.43000013	NA
-0.05999991	-0.44000015	NA
-0.049999908	-0.45000014	NA
-0.05999991	-0.46000016	NA
-0.049999908	-0.47000015	NA
-0.05999991	-0.48000017	NA
-0.049999908	-0.49000016	NA
-0.03999991	0.5	NA
-0.02999991	0.49	NA
-0.03999991	0.48	NA
-0.02999991	0.47	NA
-0.03999991	0.45999998	NA
-0.02999991	0.45	NA
-0.03999991	0.43999997	NA
-0.02999991	0.42999998	NA
-0.03999991	0.41999996	NA
-0.02999991	0.40999997	NA
-0.03999991	0.39999995	NA
-0.02999991	0.38999996	NA
-0.03999991	0.37999994	NA
-0.02999991	0.36999995	NA
-0.03999991	0.35999992	NA
-0.02999991	0.34999993	NA
-0.03999991	0.3399999	NA
-0.02999991	0.32999992	NA
-0.03999991	0.3199999	NA
-0.02999991	0.3099999	NA
-0.03999991	0.2999999	NA
-0.02999991	0.2899999	NA
-0.03999991	0.27999988	NA
-0.02999991	0.2699999	NA
-0.03999991	0.25999987	0.0
-0.02999991	0.24999987	0.0
-0.03999991	0.23999988	NA
-0.02999991	0.22999987	NA
-0.03999991	0.21999988	NA
-0.02999991	0.20999987	NA
-0.03999991	0.19999988	NA
-0.02999991	0.18999988	NA
-0.03999991	0.17999989	1.5707964
-0.02999991	0.16999988	NA
-0.03999991	0.15999989	1.5707964
-0.02999991	0.14999989	0.7853982
-0.03999991	0.1399999	1.5707964
-0.02999991	0.12999989	NA
-0.03999991	0.1199999	1.5707964
-0.02999991	0.1099999	NA
-0.03999991	0.099999905	NA
-0.02999991	0.08999991	NA
-0.03999991	0.07999991	NA
-0.02999991	0.06999991	3.1415927
-0.03999991	0.05999991	3.1415927
-0.02999991	0.049999908	0.7853982
-0.03999991	0.03999991	0.7853982
-0.02999991	0.02999991	NA
-0.03999991	0.01999991	1.5707964
-0.02999991	0.00999991	1.5707964
-0.03999991	-8.940697E-8	NA
-0.02999991	-0.010000089	1.5707964
-0.03999991	-0.020000089	NA
-0.02999991	-0.030000089	1.5707964
-0.03999991	-0.04000009	NA
-0.02999991	-0.050000086	NA
-0.03999991	-0.060000088	NA
-0.02999991	-0.07000009	NA
-0.03999991	-0.08000009	NA
-0.02999991	-0.090000086	NA
-0.03999991	-0.10000008	NA
-0.02999991	-0.11000008	NA
-0.03999991	-0.12000008	NA
-0.02999991	-0.13000008	NA
-0.03999991	-0.14000008	NA
-0.02999991	-0.15000008	NA
-0.03999991	-0.16000007	NA
-0.02999991	-0.17000008	NA
-0.03999991	-0.18000007	NA
-0.02999991	-0.19000007	NA
-0.03999991	-0.20000006	NA
-0.02999991	-0.21000007	NA
-0.03999991	-0.22000006	NA
-0.02999991	-0.23000006	NA
-0.03999991	-0.24000005	NA
-0.02999991	-0.25000006	NA
-0.03999991	-0.26000005	NA
-0.02999991	-0.27000004	NA
-0.03999991	-0.28000006	NA
-0.02999991	-0.29000005	NA
-0.03999991	-0.30000007	NA
-0.02999991	-0.31000006	NA
-0.03999991	-0.32000008	NA
-0.02999991	-0.33000007	NA
-0.03999991	-0.3400001	NA
-0.02999991	-0.35000008	NA
-0.03999991	-0.3600001	NA
-0.02999991	-0.3700001	NA
-0.03999991	-0.3800001	NA
-0.02999991	-0.3900001	NA
-0.03999991	-0.40000013	NA
-0.02999991	-0.41000012	NA
-0.03999991	-0.42000014	NA
-0.02999991	-0.43000013	NA
-0.03999991	-0.44000015	NA
-0.02999991	-0.45000014	NA
-0.03999991	-0.46000016	NA
-0.02999991	-0.47000015	NA
-0.03999991	-0.48000017	NA
-0.02999991	-0.49000016	NA
-0.01999991	0.5	NA
-0.00999991	0.49	NA
-0.01999991	0.48	NA
-0.00999991	0.47	NA
-0.01999991	0.45999998	NA
-0.00999991	0.45	NA
-0.01999991	0.43999997	NA
-0.00999991	0.42999998	NA
-0.01999991	0.41999996	NA
-0.00999991	0.40999997	NA
-0.01999991	0.39999995	NA
-0.00999991	0.38999996	NA
-0.01999991	0.37999994	NA
-0.00999991	0.36999995	NA
-0.01999991	0.35999992	NA
-0.00999991	0.34999993	NA
-0.01999991	0.3399999	NA
-0.00999991	0.32999992	NA
-0.01999991	0.3199999	NA
-0.00999991	0.3099999	NA
-0.01999991	0.2999999	NA
-0.00999991	0.2899999	NA
-0.01999991	0.27999988	NA
-0.00999991	0.2699999	0.7853982
-0.01999991	0.25999987	0.7853982
-0.00999991	0.24999987	NA
-0.01999991	0.23999988	NA
-0.00999991	0.22999987	NA
-0.01999991	0.21999988	NA
-0.00999991	0.20999987	NA
-0.01999991	0.19999988	NA
-0.00999991	0.18999988	NA
-0.01999991	0.17999989	NA
-0.00999991	0.16999988	NA
-0.01999991	0.15999989	NA
-0.00999991	0.14999989	NA
-0.01999991	0.1399999	NA
-0.00999991	0.12999989	NA
-0.01999991	0.1199999	NA
-0.00999991	0.1099999	NA
-0.01999991	0.099999905	NA
-0.00999991	0.08999991	NA
-0.01999991	0.07999991	NA
-0.00999991	0.06999991	NA
-0.01999991	0.05999991	2.3561945
-0.00999991	0.049999908	2.3561945
-0.01999991	0.03999991	NA
-0.00999991	0.02999991	1.5707964
-0.01999991	0.01999991	0.7853982
-0.00999991	0.00999991	NA
-0.01999991	-8.940697E-8	1.5707964
-0.00999991	-0.010000089	NA
-0.01999991	-0.020000089	1.5707964
-0.00999991	-0.030000089	2.3561945
-0.01999991	-0.04000009	NA
-0.00999991	-0.050000086	NA
-0.01999991	-0.060000088	NA
-0.00999991	-0.07000009	NA
-0.01999991	-0.08000009	NA
-0.00999991	-0.090000086	NA
-0.01999991	-0.10000008	NA
-0.00999991	-0.11000008	NA
-0.01999991	-0.12000008	NA
-0.00999991	-0.13000008	NA
-0.01999991	-0.14000008	NA
-0.00999991	-0.15000008	NA
-0.01999991	-0.16000007	NA
-0.00999991	-0.17000008	NA
-0.01999991	-0.18000007	NA
-0.00999991	-0.19000007	NA
-0.01999991	-0.20000006	NA
-0.00999991	-0.21000007	NA
-0.01999991	-0.22000006	NA
-0.00999991	-0.23000006	NA
-0.01999991	-0.24000005	NA
-0.00999991	-0.25000006	NA
-0.01999991	-0.26000005	NA
-0.00999991	-0.27000004	NA
-0.01999991	-0.28000006	NA
-0.00999991	-0.29000005	NA
-0.01999991	-0.30000007	NA
-0.00999991	-0.31000006	NA
-0.01999991	-0.32000008	NA
-0.00999991	-0.33000007	NA
-0.01999991	-0.3400001	NA
-0.00999991	-0.35000008	NA
-0.01999991	-0.3600001	NA
-0.00999991	-0.3700001	NA
-0.01999991	-0.3800001	NA
-0.00999991	-0.3900001	NA
-0.01999991	-0.40000013	NA
-0.00999991	-0.41000012	NA
-0.01999991	-0.42000014	NA
-0.00999991	-0.43000013	NA
-0.01999991	-0.44000015	NA
-0.00999991	-0.45000014	NA
-0.01999991	-0.46000016	NA
-0.00999991	-0.47000015	NA
-0.01999991	-0.48000017	NA
-0.00999991	-0.49000016	NA
8.940697E-8	0.5	NA
0.010000089	0.49	NA
8.940697E-8	0.48	NA
0.010000089	0.47	NA
8.940697E-8	0.45999998	NA
0.010000089	0.45	NA
8.940697E-8	0.43999997	NA
0.010000089	0.42999998	NA
8.940697E-8	0.41999996	NA
0.010000089	0.40999997	NA
8.940697E-8	0.39999995	NA
0.010000089	0.38999996	NA
8.940697E-8	0.37999994	NA
0.010000089	0.36999995	NA
8.940697E-8	0.35999992	NA
0.010000089	0.34999993	NA
8.940697E-8	0.3399999	NA
0.010000089	0.32999992	NA
8.940697E-8	0.3199999	NA
0.010000089	0.3099999	NA
8.940697E-8	0.2999999	NA
0.010000089	0.2899999	0.7853982
8.940697E-8	0.27999988	0.7853982
0.010000089	0.2699999	NA
8.940697E-8	0.25999987	NA
0.010000089	0.24999987	NA
8.940697E-8	0.23999988	NA
0.010000089	0.22999987	NA
8.940697E-8	0.21999988	NA
0.010000089	0.20999987	NA
8.940697E-8	0.19999988	NA
0.010000089	0.18999988	NA
8.940697E-8	0.17999989	NA
0.010000089	0.16999988	NA
8.940697E-8	0.15999989	NA
0.010000089	0.14999989	NA
8.940697E-8	0.1399999	NA
0.010000089	0.12999989	NA
8.940697E-8	0.1199999	NA
0.010000089	0.1099999	NA
8.940697E-8	0.099999905	NA
0.010000089	0.08999991	NA
8.940697E-8	0.07999991	NA
0.010000089	0.06999991	NA
8.940697E-8	0.05999991	NA
0.010000089	0.049999908	NA
8.940697E-8	0.03999991	2.3561945
0.010000089	0.02999991	NA
8.940697E-8	0.01999991	2.3561945
0.010000089	0.00999991	2.3561945
8.940697E-8	-8.940697E-8	NA
0.010000089	-0.010000089	NA
8.940697E-8	-0.020000089	NA
0.010000089	-0.030000089	NA
8.940697E-8	-0.04000009	2.3561945
0.010000089	-0.050000086	NA
8.940697E-8	-0.060000088	1.5707964
0.010000089	-0.07000009	NA
8.940697E-8	-0.08000009	1.5707964
0.010000089	-0.090000086	2.3561945
8.940697E-8	-0.10000008	NA
0.010000089	-0.11000008	1.5707964
8.940697E-8	-0.12000008	NA
0.010000089	-0.13000008	1.5707964
8.940697E-8	-0.14000008	NA
0.010000089	-0.15000008	1.5707964
8.940697E-8	-0.16000007	NA
0.010000089	-0.17000008	NA
8.940697E-8	-0.18000007	NA
